hgnc_id	gene_symbol	ncbi_gene_id	ensembl_gene_id	ucsc_id	refseq_accession	ensembl_transcript_id	uniprot_id
48434	RNVU1-23	106481620	ENSG00000252826		NG_044587		
48401	RNVU1-24	106480167	ENSG00000201699		NG_043231		
54428	RNVU1-25	115409981	ENSG00000274428				
54429	RNVU1-26	124904624	ENSG00000275291		XR_007067112		
54431	RNVU1-27	124904621	ENSG00000274210		NR_189288		
54432	RNVU1-28	124904616	ENSG00000277918		NR_189287		
54433	RNVU1-29	115409989	ENSG00000273768				
54434	RNVU1-30	124904627	ENSG00000206828		NR_189629		
54448	RNVU1-31	124904619	ENSG00000270722		NR_189289		
48448	RNVU1-32	106481624	ENSG00000207110		NG_045914		
48429	RNVU1-33	106480178	ENSG00000200597		NG_045404		
48427	RNVU1-34	106480177	ENSG00000200997		NG_047169		
10242	RNY1	6084	ENSG00000201098	uc033apb.1	NR_004391		
42478	RNY1P1	100873802	ENSG00000201242	uc058wat.1	NG_032587		
42479	RNY1P2	100862666	ENSG00000201690	uc058ybr.1	NG_008317		
42480	RNY1P3	100873803	ENSG00000223158	uc058vzf.1	NG_032588		
42481	RNY1P4	100873804	ENSG00000207325	uc058wgx.1	NG_021308		
42482	RNY1P5	100862667	ENSG00000206617	uc058xlr.1	NG_032098		
42483	RNY1P6	100873805	ENSG00000206920	uc058xfi.1	NG_032590		
42484	RNY1P7	100873806	ENSG00000207474	uc058vya.1	NG_032591		
42485	RNY1P8	100873807	ENSG00000206697	uc058xlh.1	NG_032592		
41481	RNY1P9	100874358	ENSG00000255156		NG_033992		
50873	RNY1P10	106480308	ENSG00000200138		NG_044326		
50874	RNY1P11	106481710	ENSG00000200629		NG_045391		
50875	RNY1P12	106480309	ENSG00000201121		NG_045806		
50876	RNY1P13	106480310	ENSG00000201900		NG_044344		
50877	RNY1P14	106480311	ENSG00000207155		NG_045809		
50878	RNY1P15	106481711	ENSG00000222351		NG_043306		
50879	RNY1P16	106480312	ENSG00000199933		NG_045811		
10243	RNY3	6085	ENSG00000202354	uc033aoz.1	NR_004392		
42477	RNY3P1	106478984	ENSG00000201955	uc032vaj.2	NG_043975		
42486	RNY3P2	100862668	ENSG00000199788	uc032aff.2	NG_032099		
42487	RNY3P3	100862669	ENSG00000200686	uc058xqp.1	NG_032100		
42488	RNY3P4	100873808	ENSG00000207157	uc058vwr.1	NG_032593		
42489	RNY3P5	100873809	ENSG00000206854	uc021rkf.3	NG_032594		
42490	RNY3P6	100873810			NG_032595		
42491	RNY3P7	100862670	ENSG00000206800	uc058xpj.1	NG_032101		
42492	RNY3P8	106478985	ENSG00000223298	uc032amk.2	NG_043982		
42493	RNY3P9	100862672	ENSG00000207458	uc058wos.1	NG_032102		
42494	RNY3P10	100873820	ENSG00000207495	uc058xkd.1	NG_032600		
50887	RNY3P11	106481713	ENSG00000201023		NG_045401		
50888	RNY3P12	106480315	ENSG00000202297		NG_045823		
50889	RNY3P13	106481714	ENSG00000202412		NG_043332		
50893	RNY3P14	106480316	ENSG00000207036		NG_044394		
50890	RNY3P15	107178919	ENSG00000252106		NG_046709		
50891	RNY3P16	106480686	ENSG00000252147		NG_045036		
10244	RNY4	6086	ENSG00000252316	uc033aoy.1	NR_004393		
10245	RNY4P1	6087			NG_005036		
10246	RNY4P2	6088			NG_005037		
10247	RNY4P3	6089	ENSG00000202124	uc059tzx.1	NG_005038		
34050	RNY4P4	100379297			NG_016629		
34052	RNY4P5	100379299			NG_016631		
34055	RNY4P6	100379287	ENSG00000200537	uc058hrp.1	NG_016611		
34056	RNY4P7	100169850	ENSG00000201470	uc032obl.2	NG_008007		
34057	RNY4P8	100379295			NR_033356		
34058	RNY4P9	100379300	ENSG00000200064	uc058xat.1	NG_016632		
34060	RNY4P10	100379592	ENSG00000202441	uc021ywi.2	NG_016642		
34061	RNY4P11	100379288			NG_016612		
34063	RNY4P13	100379296	ENSG00000207011	uc060dls.1	NG_016628		
34064	RNY4P14	100379584	ENSG00000200526	uc058woo.1	NG_028352		
34065	RNY4P15	100379291			NG_016613		
34066	RNY4P16	100431173	ENSG00000201638	uc057qmn.1	NG_021236		
34067	RNY4P17	100379564	ENSG00000201818	uc021xui.1	NG_016640		
34068	RNY4P18	100379298	ENSG00000212409	uc064var.1	NG_016630		
34069	RNY4P19	100169834	ENSG00000199400	uc061thw.1	NG_007997		
34070	RNY4P20	100379378	ENSG00000252487	uc032xoy.2	NG_029875		
42471	RNY4P21	100862663			NG_032094		
42472	RNY4P22	100873800			NG_032585		
42473	RNY4P23	100873801	ENSG00000201377	uc064zsp.1	NG_032586		
42474	RNY4P24	100862664	ENSG00000199605	uc058xgp.1	NG_047168		
42475	RNY4P25	100862665	ENSG00000238711	uc057kwx.1	NG_032096		
42476	RNY4P26	100873819			NG_032599		
42495	RNY4P27	100873821	ENSG00000200211	uc032aml.2	NG_032601		
42496	RNY4P28	100873822	ENSG00000202151	uc058xim.1	NG_032602		
42497	RNY4P29	100873823	ENSG00000222733	uc058xig.1	NG_032603		
42498	RNY4P30	100862673	ENSG00000222148	uc058xas.1	NG_032103		
42499	RNY4P31	100862674			NG_032104		
50882	RNY4P34	106481712	ENSG00000201649		NG_045038		
50884	RNY4P36	106480313	ENSG00000212418		NG_045818		
50885	RNY4P37	106480314	ENSG00000252034		NG_044375		
10248	RNY5	6090			NR_001571		
34082	RNY5P1	100379666			NG_016725		
34083	RNY5P2	100381208			NG_016767		
34084	RNY5P3	100379664			NG_016720		
34085	RNY5P4	100380271			NG_016727		
34086	RNY5P5	100379658			NG_016705		
34087	RNY5P6	100379663			NG_016719		
34088	RNY5P7	100169835			NG_007998		
34089	RNY5P8	100380878			NG_016734		
34090	RNY5P9	100169836			NG_007999		
34091	RNY5P10	100169837			NG_008006		
11313	RO60	6738	ENSG00000116747	uc001gsv.3	NM_004600	ENST00000400968	P10155
10249	ROBO1	6091	ENSG00000169855	uc003dqd.3	NM_002941	ENST00000464233	Q9Y6N7
10250	ROBO2	6092	ENSG00000185008	uc003dpy.5	NM_001128929	ENST00000696593	Q9HCK4
44386	ROBO2P1	106480790	ENSG00000229478		NG_044091		
13433	ROBO3	64221	ENSG00000154134	uc001qbc.4	NM_022370	ENST00000397801	Q96MS0
17985	ROBO4	54538	ENSG00000154133	uc001qbg.4	NM_019055	ENST00000306534	Q8WZ75
10251	ROCK1	6093	ENSG00000067900	uc002kte.4	NM_005406	ENST00000399799	Q13464
37832	ROCK1P1	727758	ENSG00000263006		NR_033770		
10252	ROCK2	9475	ENSG00000134318	uc002rbd.2	NM_001321643	ENST00000315872	O75116
52946	ROCR	102723505	ENSG00000228639		NR_110876		
29478	ROGDI	79641	ENSG00000067836	uc002cxv.5	NM_024589	ENST00000322048	Q9GZN7
10254	ROM1	6094	ENSG00000149489	uc058cjh.1	NM_000327	ENST00000278833	Q03395
16185	ROMO1	140823	ENSG00000125995	uc010gfm.4	NM_080748	ENST00000374077	P60602
17692	ROPN1	54763	ENSG00000065371	uc062ned.1	NM_017578	ENST00000405845	Q9HAT0
31927	ROPN1B	152015	ENSG00000114547	uc010hsb.4	NM_001012337	ENST00000514116	Q9BZX4
24060	ROPN1L	83853	ENSG00000145491	uc021xwo.2	NM_031916	ENST00000274134	Q96C74
39984	ROPN1L-AS1	100505845	ENSG00000250600	uc031siw.2	NR_102746		
10256	ROR1	4919	ENSG00000185483	uc001dbj.4	NM_005012	ENST00000371079	Q01973
40508	ROR1-AS1	101927034	ENSG00000223949		NR_110665		
10257	ROR2	4920	ENSG00000169071	uc004arj.3	NM_001318204	ENST00000375708	Q01974
10258	RORA	6095	ENSG00000069667	uc002agx.4	NM_134261	ENST00000335670	P35398
51410	RORA-AS1	101928784	ENSG00000245534		NR_120339		
51411	RORA-AS2	100996876	ENSG00000259482		NR_120318		
51412	RORA-AS3		ENSG00000259481				
58471	RORA-AS4	105370844	ENSG00000259591				
10259	RORB	6096	ENSG00000198963	uc004ajh.4	NM_001365023	ENST00000376896	Q92753
49803	RORB-AS1	103752585	ENSG00000224825		NR_125791		
10260	RORC	6097	ENSG00000143365	uc001ezh.4	NM_001001523	ENST00000318247	P51449
10261	ROS1	6098	ENSG00000047936	uc003pxp.2	NM_001378891	ENST00000368507	P08922
10263	RP1	6101	ENSG00000104237	uc003xsd.1	NM_006269	ENST00000220676	P56715
15946	RP1L1	94137	ENSG00000183638	uc003wtc.4	NM_178857	ENST00000382483	Q8IWN7
10274	RP2	6102	ENSG00000102218	uc004dgw.5	NM_006915	ENST00000218340	O75695
10288	RP9	6100	ENSG00000164610	uc003tdm.4	NM_203288	ENST00000297157	Q8TA86
33969	RP9P	441212	ENSG00000205763		NR_003500		
10289	RPA1	6117	ENSG00000132383	uc002fto.3	NM_002945	ENST00000254719	P27694
10290	RPA2	6118	ENSG00000117748	uc001bpe.3	NM_002946	ENST00000373912	P15927
19676	RPA2P1	326628	ENSG00000258392		NG_002610		
45117	RPA2P2	389990	ENSG00000226466		NG_022150		
45118	RPA2P3	100420359	ENSG00000255547		NG_024553		
10291	RPA3	6119	ENSG00000106399	uc003sri.4	NM_002947	ENST00000223129	P35244
54790	RPA3P1	442058	ENSG00000179997		NG_030151		
54791	RPA3P2	100130403	ENSG00000218261		NG_030186		
30305	RPA4	29935	ENSG00000204086	uc004efv.5	NM_013347	ENST00000373040	Q13156
28641	RPAIN	84268	ENSG00000129197	uc002gbq.3	NM_001033002	ENST00000381209	Q86UA6
24567	RPAP1	26015	ENSG00000103932	uc001zod.5	NM_015540	ENST00000304330	Q9BWH6
25791	RPAP2	79871	ENSG00000122484	uc001dot.3	NM_024813	ENST00000610020	Q8IXW5
45125	RPAP2P1	100272220	ENSG00000270874		NG_011757		
26151	RPAP3	79657	ENSG00000005175	uc001rpr.4	NM_024604	ENST00000005386	Q9H6T3
55477	RPAP3-DT	105369748	ENSG00000257433		NR_183480		
10293	RPE	6120	ENSG00000197713	uc002vdn.5	NM_006916	ENST00000359429	Q96AT9
10294	RPE65	6121	ENSG00000116745	uc001dei.2	NM_000329	ENST00000262340	Q16518
45241	RPEL1	729020	ENSG00000235376		NM_001143909	ENST00000441178	Q2QD12
44520	RPEP1	100420512	ENSG00000250732		NG_024597		
44521	RPEP2	645065	ENSG00000234158		NG_022243		
44522	RPEP3	100420555	ENSG00000230833		NG_027074		
44523	RPEP4	100420665	ENSG00000233010		NG_009057		
44524	RPEP5	106481798	ENSG00000234732		NG_021401		
44525	RPEP6	100420590	ENSG00000257075		NG_024529		
30350	RPF1	80135	ENSG00000117133	uc001djv.5	NM_025065	ENST00000370654	Q9H9Y2
20870	RPF2	84154	ENSG00000197498	uc003pun.5	NM_032194	ENST00000441448	Q9H7B2
16186	RPF2P1	729608	ENSG00000225357		NG_009525		
44015	RPF2P2	100128462	ENSG00000250693		NG_022073		
10295	RPGR	6103	ENSG00000156313	uc004deb.4	NM_000328	ENST00000645032	Q92834
13436	RPGRIP1	57096	ENSG00000092200	uc001wag.4	NM_020366	ENST00000400017	Q96KN7
29168	RPGRIP1L	23322	ENSG00000103494	uc002eho.5	NM_015272	ENST00000647211	Q68CZ1
17056	RPH3A	22895	ENSG00000089169	uc058tlu.1	NM_014954	ENST00000389385	Q9Y2J0
10296	RPH3AL	9501	ENSG00000181031	uc021tmx.1	NM_006987	ENST00000331302	Q9UNE2
55345	RPH3AL-AS1	100506388	ENSG00000262061		NR_040011		
56089	RPH3AL-AS2	123706508	ENSG00000262294				
58550	RPH3AL-AS3		ENSG00000262920				
10297	RPIA	22934	ENSG00000153574	uc002ste.4	NM_144563	ENST00000283646	P49247
27250	RPIAP1	619449	ENSG00000267597		NG_023037		
10332	RPL3	6122	ENSG00000100316	uc003axi.4	NM_000967	ENST00000216146	P39023
10351	RPL3L	6123	ENSG00000140986	uc002cnh.4	NM_005061	ENST00000268661	Q92901
10352	RPL3P1	8488	ENSG00000228149		NG_000877		
17834	RPL3P2	116935	ENSG00000227939		NG_002397		
23550	RPL3P3	645798	ENSG00000243388		NG_009544		
19805	RPL3P4	326307	ENSG00000232573		NG_002559		
36934	RPL3P5	100130450	ENSG00000231546		NG_010767		
36395	RPL3P6	643220	ENSG00000213891		NG_010781		
36797	RPL3P7	642741	ENSG00000225093		NG_010941		
35498	RPL3P8	646620	ENSG00000232199		NG_009422		
36839	RPL3P9	100128963	ENSG00000240540		NG_011010		
36819	RPL3P10	100129004	ENSG00000243095		NG_011223		
35521	RPL3P11	100131893	ENSG00000223568		NG_010281		
36298	RPL3P12	100131358	ENSG00000232496		NG_010160		
48494	RPL3P13	106480199	ENSG00000258013		NG_043489		
10353	RPL4	6124	ENSG00000174444	uc002apv.4	NM_000968	ENST00000307961	P36578
23551	RPL4P1	650808	ENSG00000240954		NG_001332		
36836	RPL4P2	646688	ENSG00000232341		NG_010174		
35773	RPL4P3	391135	ENSG00000230364		NG_011155		
36179	RPL4P4	647276	ENSG00000229638		NG_010560		
35699	RPL4P5	158345	ENSG00000230207		NG_010714		
35611	RPL4P6	100271033	ENSG00000230071		NG_010955		
54598	RPL4P7	100419110	ENSG00000224442		NG_023650		
10360	RPL5	6125	ENSG00000122406	uc001doz.4	NM_000969	ENST00000370321	P46777
10361	RPL5P1	647436	ENSG00000241061		NG_009523		
16568	RPL5P2	140749	ENSG00000237068		NG_000992		
31034	RPL5P3	400385	ENSG00000242276		NG_009504		
36095	RPL5P4	643343	ENSG00000229994		NG_009571		
35564	RPL5P5	730213	ENSG00000213051		NG_009600		
35890	RPL5P6	646784	ENSG00000232393		NG_010665		
36583	RPL5P7	344178	ENSG00000234415		NG_010588		
36290	RPL5P8	100130523	ENSG00000213917		NG_011133		
36557	RPL5P9	100270832	ENSG00000236330		NG_011239		
36846	RPL5P10	645807	ENSG00000234067		NG_009583		
35483	RPL5P11	402193	ENSG00000242882		NG_010069		
36221	RPL5P12	100270833	ENSG00000242697		NG_011243		
37023	RPL5P13	100270834	ENSG00000242134		NG_011247		
35924	RPL5P14	100270835	ENSG00000243914		NG_011256		
36769	RPL5P15	100270836	ENSG00000240412		NG_011262		
36009	RPL5P16	100270837	ENSG00000240411		NG_011269		
36605	RPL5P17	100270839	ENSG00000243859		NG_011278		
36640	RPL5P18	389428	ENSG00000220744		NG_010276		
36604	RPL5P19	100270906	ENSG00000220553		NG_010305		
36660	RPL5P20	100131913	ENSG00000218643		NG_010394		
37029	RPL5P21	100270838	ENSG00000218689		NG_011273		
35695	RPL5P22	389644	ENSG00000239198		NG_011351		
36553	RPL5P23	100270840	ENSG00000240395		NG_011285		
35828	RPL5P24	100270841	ENSG00000244052		NG_011288		
35493	RPL5P25	100271204	ENSG00000225251		NG_010517		
36247	RPL5P26	100271206	ENSG00000230469		NG_010525		
36172	RPL5P27	100129998	ENSG00000228195		NG_011070		
36827	RPL5P28	100131535	ENSG00000235264		NG_011076		
36335	RPL5P29	390158	ENSG00000242208		NG_010050		
35837	RPL5P30	645160	ENSG00000243431		NG_011357		
42036	RPL5P31	341674	ENSG00000214878		NG_009871		
36973	RPL5P32	100271207	ENSG00000228992		NG_010532		
36703	RPL5P33	100130929	ENSG00000243521		NG_010584		
36463	RPL5P34	388907	ENSG00000234009		NG_010237		
36967	RPL5P35	100129647	ENSG00000214727		NG_010574		
10362	RPL6	6128	ENSG00000089009	uc001ttv.4	NM_000970	ENST00000202773	Q02878
35972	RPL6P1	440587	ENSG00000236111		NG_010027		
35964	RPL6P2	343495	ENSG00000227056		NG_011031		
35925	RPL6P3	391181	ENSG00000229022		NG_010044		
36344	RPL6P4	645054	ENSG00000226080		NG_010981		
36199	RPL6P5	100270844	ENSG00000214064		NG_011303		
36673	RPL6P6	100270845	ENSG00000231063		NG_011311		
35801	RPL6P7	100270848	ENSG00000239212		NG_009953		
37044	RPL6P8	100133100	ENSG00000242285		NG_011224		
36484	RPL6P9	100270847	ENSG00000242390		NG_011322		
36575	RPL6P10	642828	ENSG00000243199		NG_010033		
55893	RPL6P11	100132922	ENSG00000250475		NG_009907		
35681	RPL6P12	100270907	ENSG00000214671		NG_010311		
36399	RPL6P13	643974	ENSG00000243312		NG_010698		
35661	RPL6P14	391679	ENSG00000244470		NG_011328		
36903	RPL6P15	100270843	ENSG00000240611		NG_011297		
35674	RPL6P16	728365	ENSG00000240159		NG_011360		
36914	RPL6P17	100131229	ENSG00000216754		NG_010828		
36911	RPL6P18	100131805	ENSG00000218476		NG_011144		
36754	RPL6P19	646483	ENSG00000230383		NG_010443		
36543	RPL6P20	285900	ENSG00000236976		NG_006618		
35994	RPL6P21	100270846	ENSG00000223445		NG_011317		
36220	RPL6P22	388460	ENSG00000240738		NG_010561		
55892	RPL6P23	100130524	ENSG00000249510		NG_009920		
36343	RPL6P24	100271034	ENSG00000227474		NG_010958		
36840	RPL6P25	401725	ENSG00000213270		NG_010323		
36152	RPL6P26	100271035	ENSG00000240305		NG_010962		
36133	RPL6P27	645387	ENSG00000235552		NG_009652		
36065	RPL6P28	100271208	ENSG00000223730		NG_010536		
36382	RPL6P29	392505	ENSG00000236243		NG_010304		
36171	RPL6P30	139452	ENSG00000215313		NG_010970		
55890	RPL6P31	441907	ENSG00000223945		NG_022807		
55891	RPL6P32	100131520	ENSG00000253646		NG_021867		
10363	RPL7	6129	ENSG00000147604	uc064nrp.1	NM_000971	ENST00000352983	P18124
10364	RPL7A	6130	ENSG00000148303	uc004cde.2	NM_000972	ENST00000323345	P62424
23552	RPL7AP2	652978	ENSG00000241984		NG_009399		
23553	RPL7AP3	654370	ENSG00000256243		NG_009375		
23554	RPL7AP4	652985	ENSG00000213641		NG_009400		
19781	RPL7AP5	326309	ENSG00000240210		NG_002561		
19785	RPL7AP6	326310	ENSG00000242071		NG_002562		
21395	RPL7AP7	353013	ENSG00000213880		NG_002738		
23738	RPL7AP8	340749	ENSG00000230507		NG_005665		
32398	RPL7AP9	441642	ENSG00000213272		NG_010228		
32433	RPL7AP10	161406	ENSG00000240522		NG_001317		
35242	RPL7AP11	728992	ENSG00000242445		NG_009397		
16562	RPL7AP12	128668	ENSG00000228210		NG_000969.3		
16565	RPL7AP13	128748	ENSG00000235208		NG_000974		
16590	RPL7AP14	140756	ENSG00000213979		NG_000999		
36873	RPL7AP15	100270895	ENSG00000236806		NG_010250		
35898	RPL7AP16	100270896	ENSG00000234329		NG_010253		
36501	RPL7AP17	100270897	ENSG00000213421		NG_010257		
35613	RPL7AP18	390993	ENSG00000232848		NG_009561		
36820	RPL7AP19	100271036	ENSG00000227777		NG_010967		
36358	RPL7AP20	100271037	ENSG00000234981		NG_010971		
37020	RPL7AP21	100271038	ENSG00000229757		NG_010978		
36592	RPL7AP22	100271039	ENSG00000227331		NG_010986		
36884	RPL7AP23	100271040	ENSG00000241367		NG_010992		
36588	RPL7AP24	100271041	ENSG00000241307		NG_010997		
36714	RPL7AP25	100271042	ENSG00000235294		NG_011001		
36815	RPL7AP26	728128	ENSG00000214988		NG_010339		
36806	RPL7AP27	152663	ENSG00000242169		NG_010457		
35656	RPL7AP28	100271209	ENSG00000184139		NG_010540		
36394	RPL7AP29	100271043	ENSG00000248843		NG_011005		
35757	RPL7AP30	441034	ENSG00000241741		NG_011047		
36857	RPL7AP31	728315	ENSG00000242083		NG_011300		
36415	RPL7AP32	133748	ENSG00000243160		NG_010602		
36679	RPL7AP33	391850	ENSG00000254200		NG_011377		
36778	RPL7AP34	441154	ENSG00000213312		NG_010352		
36113	RPL7AP35	100271210	ENSG00000216639		NG_010549		
36356	RPL7AP36	728179	ENSG00000216368		NG_010595		
36507	RPL7AP37	645257	ENSG00000213109		NG_010716		
36161	RPL7AP38	442660	ENSG00000213787		NG_009419		
35881	RPL7AP39	646476	ENSG00000213385		NG_010410		
35883	RPL7AP40	442712	ENSG00000224475		NG_009431		
36403	RPL7AP41	100271213	ENSG00000213798		NG_010563		
36716	RPL7AP42	100271215	ENSG00000234358		NG_010571		
35775	RPL7AP43	644236	ENSG00000213542		NG_010732		
36645	RPL7AP44	100271398	ENSG00000231562		NG_011356		
35935	RPL7AP45	100132678	ENSG00000275160		NG_010378		
35698	RPL7AP46	441440	ENSG00000233555		NG_010499		
36833	RPL7AP47	100271211	ENSG00000234982		NG_010554		
35953	RPL7AP48	100271212	ENSG00000237088		NG_010558		
35507	RPL7AP49	100271214	ENSG00000184961		NG_011370		
36117	RPL7AP50	87688	ENSG00000213609		NG_003062		
36826	RPL7AP51	100271533	ENSG00000226448		NG_010899		
36233	RPL7AP52	100271534	ENSG00000225354		NG_010903		
36392	RPL7AP53	401640	ENSG00000235962		NG_011194		
36264	RPL7AP54	390228	ENSG00000242279		NG_010447		
36314	RPL7AP55	100271535	ENSG00000241008		NG_010910		
35585	RPL7AP56	100271536	ENSG00000242834		NG_010915		
36551	RPL7AP57	100271537	ENSG00000242248		NG_010920		
36586	RPL7AP58	645846	ENSG00000240554		NG_011385		
35859	RPL7AP60	100271538	ENSG00000213152		NG_010924		
35482	RPL7AP61	100271539	ENSG00000233291		NG_010928		
36890	RPL7AP62	644029	ENSG00000213862		NG_010977		
35504	RPL7AP63	401865	ENSG00000243697		NG_011041		
35821	RPL7AP64	728486	ENSG00000213876		NG_011376		
37031	RPL7AP65	100271543	ENSG00000228000		NG_010952		
35682	RPL7AP66	388474	ENSG00000175886		NG_010633		
35537	RPL7AP67	100271542	ENSG00000239683		NG_010944		
36697	RPL7AP69	100271545	ENSG00000268483		NG_010957		
36752	RPL7AP70	728139	ENSG00000235776		NG_010403		
35754	RPL7AP71	100271399	ENSG00000234566		NG_010209		
36442	RPL7AP72	100270754	ENSG00000235735		NG_009639		
41968	RPL7AP73	100873817	ENSG00000237952		NG_032383		
55897	RPL7AP74	390306	ENSG00000255991		NG_021685		
55898	RPL7AP75	100132644	ENSG00000259674		NG_022899		
55899	RPL7AP76	643630	ENSG00000231995		NG_021656		
55900	RPL7AP77	122965336	ENSG00000225005		NG_084036		
55901	RPL7AP78	122965331	ENSG00000224573		NG_084033		
55902	RPL7AP79	122965337	ENSG00000255106		NG_084037		
55903	RPL7AP80	122965332	ENSG00000253332		NG_084034		
55904	RPL7AP81	122965333	ENSG00000235163		NG_084035		
55905	RPL7AP82	122965338	ENSG00000228955		NG_084038		
56412	RPL7AP83	127379730	ENSG00000229339		NG_115717		
21370	RPL7L1	285855	ENSG00000146223	uc003osv.5	NM_198486	ENST00000493763	Q6DKI1
39455	RPL7L1P1	100129260	ENSG00000234227		NG_009895		
39484	RPL7L1P2	100420155	ENSG00000231490		NG_051816		
39485	RPL7L1P3	100131964	ENSG00000235090		NG_009435		
39486	RPL7L1P4	100130968	ENSG00000249582		NG_009915		
39487	RPL7L1P5	390800	ENSG00000267634		NG_022451		
39488	RPL7L1P6	100420201			NG_024947		
39489	RPL7L1P7	646641	ENSG00000251137		NG_022221		
39490	RPL7L1P8	402152	ENSG00000228766		NG_009922		
39491	RPL7L1P9	100128899	ENSG00000231035		NG_009911		
39492	RPL7L1P10	106480729	ENSG00000237322		NG_043639		
39493	RPL7L1P11	347509	ENSG00000176970		NG_009927		
39811	RPL7L1P12	100420200	ENSG00000231981		NG_024880		
44212	RPL7L1P13	100133103	ENSG00000251464		NG_009923		
56796	RPL7L1P14	644721	ENSG00000250403		NG_009910		
56797	RPL7L1P15	390618	ENSG00000259208		NG_022114		
56798	RPL7L1P16	100127965	ENSG00000260494		NG_022501		
56799	RPL7L1P17	100288666	ENSG00000255361		NG_022385		
56800	RPL7L1P18	100131013	ENSG00000253114		NG_009840		
56801	RPL7L1P19	646140	ENSG00000262316		NG_009926		
56802	RPL7L1P20	442161	ENSG00000216781		NG_009836		
56803	RPL7L1P21	100420170	ENSG00000226483		NG_027125		
56804	RPL7L1P22	100420166	ENSG00000231349		NG_026953		
10367	RPL7P1	6174	ENSG00000214485		NG_001193		
16336	RPL7P2	140695	ENSG00000227663		NG_000981		
16566	RPL7P3	140857	ENSG00000226094		NG_001005		
21634	RPL7P4	100133037	ENSG00000230449		NG_009564		
28886	RPL7P5	654381	ENSG00000241562		NG_009530		
32430	RPL7P6	90193	ENSG00000227525		NG_005389		
36895	RPL7P7	644896	ENSG00000224315		NG_005688		
35914	RPL7P8	441896	ENSG00000235045		NG_010218		
37028	RPL7P9	653702	ENSG00000137970		NG_007184		
36599	RPL7P10	646538	ENSG00000229752		NG_010722		
35667	RPL7P11	100270823	ENSG00000234619		NG_011186		
36611	RPL7P12	100131085	ENSG00000227770		NG_010041		
36861	RPL7P13	130728	ENSG00000234253		NG_010878		
35984	RPL7P14	100129743	ENSG00000232994		NG_011075		
36740	RPL7P15	100270850	ENSG00000240622		NG_009964		
36591	RPL7P16	729677	ENSG00000242899		NG_010415		
36116	RPL7P17	100270851	ENSG00000214062		NG_009971		
36949	RPL7P18	100270852	ENSG00000243806		NG_009976		
36268	RPL7P19	100270853	ENSG00000241458		NG_009983		
36013	RPL7P20	728843	ENSG00000254252		NG_010025		
36762	RPL7P21	729123	ENSG00000231579		NG_010188		
35802	RPL7P22	728620	ENSG00000226544		NG_009670		
35658	RPL7P23	648000	ENSG00000244363		NG_010343		
36715	RPL7P24	100127893	ENSG00000240003		NG_010787		
36455	RPL7P25	100129061	ENSG00000216636		NG_009529		
36630	RPL7P26	728380	ENSG00000184612		NG_009536		
36649	RPL7P27	643906	ENSG00000220069		NG_010353		
35899	RPL7P28	442242	ENSG00000218632		NG_011375		
35700	RPL7P29	643971	ENSG00000214457		NG_010680		
36151	RPL7P30	100270908	ENSG00000227982		NG_010316		
36988	RPL7P31	100270909	ENSG00000235379		NG_010320		
35692	RPL7P32	100130892	ENSG00000231006		NG_010411		
35937	RPL7P33	286348	ENSG00000215236		NG_010731		
36181	RPL7P34	389992	ENSG00000237205		NG_010538		
36153	RPL7P35	100271216	ENSG00000233518		NG_010577		
37045	RPL7P36	100271218	ENSG00000234109		NG_010586		
